symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2023-01-03 05:00:00+00:00,118.47,118.8,104.64,108.1,235727017.0,2540115.0,109.133537
TSLA,2023-01-04 05:00:00+00:00,109.11,114.59,107.52,113.64,183641524.0,1652357.0,111.901725
TSLA,2023-01-05 05:00:00+00:00,110.51,111.75,107.1601,110.34,160906940.0,1337246.0,109.5523
TSLA,2023-01-06 05:00:00+00:00,103.0,114.39,101.81,113.06,224113076.0,2008686.0,109.418991
TSLA,2023-01-09 05:00:00+00:00,118.96,123.52,117.11,119.77,194213551.0,1740778.0,121.15591
TSLA,2023-01-10 05:00:00+00:00,121.07,122.76,114.92,118.85,169904675.0,1402653.0,117.800004
TSLA,2023-01-11 05:00:00+00:00,122.09,125.95,120.51,123.22,187333311.0,1509958.0,122.723406
TSLA,2023-01-12 05:00:00+00:00,122.56,124.1311,117.0,123.56,172269894.0,1432276.0,120.949191
TSLA,2023-01-13 05:00:00+00:00,116.55,122.63,115.6,122.4,183250365.0,1424077.0,119.649314
TSLA,2023-01-17 05:00:00+00:00,125.695,131.7,125.02,131.49,190097742.0,1495234.0,129.51408
TSLA,2023-01-18 05:00:00+00:00,136.555,136.68,127.01,128.78,198301125.0,1541863.0,130.55768
TSLA,2023-01-19 05:00:00+00:00,127.26,129.99,124.3082,127.17,172462075.0,1156276.0,127.21659
TSLA,2023-01-20 05:00:00+00:00,128.68,133.51,127.3466,133.42,141903857.0,984544.0,131.047526
TSLA,2023-01-23 05:00:00+00:00,135.87,145.3793,134.27,143.75,206160335.0,1479336.0,141.244828
TSLA,2023-01-24 05:00:00+00:00,143.0,146.5,141.1,143.89,160675460.0,1176070.0,143.548576
TSLA,2023-01-25 05:00:00+00:00,141.905,146.41,138.07,144.43,194770773.0,1579533.0,142.798709
TSLA,2023-01-26 05:00:00+00:00,159.965,161.42,154.76,160.27,238806737.0,2046130.0,157.910765
TSLA,2023-01-27 05:00:00+00:00,162.43,180.68,161.17,177.9,309508609.0,2617785.0,173.215931
TSLA,2023-01-30 05:00:00+00:00,178.05,179.77,166.5,166.66,233147806.0,2010141.0,172.064739
TSLA,2023-01-31 05:00:00+00:00,164.57,174.3,162.78,173.22,200228780.0,1496831.0,170.964827
TSLA,2023-02-01 05:00:00+00:00,173.89,183.805,169.93,181.41,216770911.0,1598180.0,175.786382
TSLA,2023-02-02 05:00:00+00:00,187.325,196.7501,182.61,188.27,218469998.0,1949050.0,190.725467
TSLA,2023-02-03 05:00:00+00:00,183.95,199.0,183.69,189.98,233445345.0,1949563.0,193.590184
TSLA,2023-02-06 05:00:00+00:00,193.01,198.17,189.92,194.76,190036857.0,1591560.0,194.596451
TSLA,2023-02-07 05:00:00+00:00,196.43,197.5,189.55,196.81,188507095.0,1547236.0,194.081991
TSLA,2023-02-08 05:00:00+00:00,196.1,203.0,194.31,201.29,183938354.0,1575286.0,200.337319
TSLA,2023-02-09 05:00:00+00:00,207.775,214.0,204.77,207.32,217933700.0,2118954.0,210.018997
TSLA,2023-02-10 05:00:00+00:00,202.225,206.2,192.89,196.89,206408837.0,1946430.0,197.963716
TSLA,2023-02-13 05:00:00+00:00,194.415,196.3,187.61,194.64,175079033.0,1522131.0,193.23918
TSLA,2023-02-14 05:00:00+00:00,191.94,209.82,189.44,209.25,219017952.0,1819456.0,202.035234
TSLA,2023-02-15 05:00:00+00:00,211.755,214.66,206.11,214.24,184506548.0,1666650.0,211.524495
TSLA,2023-02-16 05:00:00+00:00,210.78,217.65,201.84,202.04,232433061.0,2110975.0,211.498648
TSLA,2023-02-17 05:00:00+00:00,199.985,208.44,197.5,208.31,215700027.0,1824502.0,203.002686
TSLA,2023-02-21 05:00:00+00:00,204.99,209.71,197.22,197.37,182883285.0,1812471.0,202.335201
TSLA,2023-02-22 05:00:00+00:00,197.93,201.99,191.78,200.86,193669770.0,1620644.0,197.425988
TSLA,2023-02-23 05:00:00+00:00,203.91,205.14,196.33,202.07,148545400.0,1294330.0,200.588202
TSLA,2023-02-24 05:00:00+00:00,196.325,197.6695,192.8,196.88,144170167.0,1348781.0,195.549858
TSLA,2023-02-27 05:00:00+00:00,202.03,209.42,201.26,207.63,163868878.0,1526658.0,206.423939
TSLA,2023-02-28 05:00:00+00:00,210.59,211.23,203.75,205.71,155831905.0,1422658.0,206.954858
TSLA,2023-03-01 05:00:00+00:00,206.21,207.2,198.52,202.77,158351027.0,1412450.0,201.687151
TSLA,2023-03-02 05:00:00+00:00,186.74,193.7499,186.01,190.9,185079120.0,1843864.0,190.102849
TSLA,2023-03-03 05:00:00+00:00,194.795,200.48,192.88,197.79,156659208.0,1381533.0,197.574996
TSLA,2023-03-06 05:00:00+00:00,198.54,198.6,192.3,193.81,129800108.0,1172410.0,195.141534
TSLA,2023-03-07 05:00:00+00:00,191.38,194.2,186.1,187.71,149980263.0,1386302.0,190.103075
TSLA,2023-03-08 05:00:00+00:00,185.04,186.5,180.0,182.0,153743549.0,1422864.0,181.733764
TSLA,2023-03-09 05:00:00+00:00,180.25,185.18,172.5124,172.92,172622103.0,1708133.0,178.909958
TSLA,2023-03-10 05:00:00+00:00,175.13,178.29,168.44,173.44,193243948.0,1617003.0,174.271864
TSLA,2023-03-13 04:00:00+00:00,167.455,177.35,163.91,174.48,170522636.0,1583456.0,171.749657
TSLA,2023-03-14 04:00:00+00:00,177.31,183.8,177.1401,183.26,147435545.0,1184343.0,181.324589
TSLA,2023-03-15 04:00:00+00:00,180.8,182.34,176.03,180.45,148087719.0,1283034.0,179.345971
TSLA,2023-03-16 04:00:00+00:00,180.365,185.81,178.84,184.13,123504917.0,1120982.0,182.931494
TSLA,2023-03-17 04:00:00+00:00,184.515,186.2199,177.33,180.13,140673982.0,1168897.0,180.491959
TSLA,2023-03-20 04:00:00+00:00,178.08,186.44,176.35,183.25,131142892.0,1179256.0,182.953363
TSLA,2023-03-21 04:00:00+00:00,188.28,198.0,188.04,197.58,156692653.0,1456134.0,193.875518
TSLA,2023-03-22 04:00:00+00:00,199.3,200.66,190.95,191.15,151877870.0,1424880.0,196.716067
TSLA,2023-03-23 04:00:00+00:00,195.26,199.31,188.65,192.22,146042412.0,1324624.0,194.650369
TSLA,2023-03-24 04:00:00+00:00,191.65,192.36,187.15,190.41,117982059.0,1091102.0,189.528355
TSLA,2023-03-27 04:00:00+00:00,194.415,197.39,189.94,191.81,122264765.0,1116468.0,193.698
TSLA,2023-03-28 04:00:00+00:00,192.0,192.35,185.43,189.19,99812095.0,981385.0,188.194541
TSLA,2023-03-29 04:00:00+00:00,193.13,195.29,189.44,193.88,125790497.0,1020358.0,192.385045
TSLA,2023-03-30 04:00:00+00:00,195.58,197.33,194.42,195.28,111449080.0,1019988.0,195.890158
TSLA,2023-03-31 04:00:00+00:00,197.53,207.79,197.2,207.46,169897726.0,1508649.0,203.72779
TSLA,2023-04-03 04:00:00+00:00,199.91,202.6897,192.2,194.77,171995041.0,1819573.0,195.748759
TSLA,2023-04-04 04:00:00+00:00,197.32,198.7446,190.32,192.58,126771599.0,1456296.0,192.93866
TSLA,2023-04-05 04:00:00+00:00,190.515,190.68,183.76,185.52,135908595.0,1507800.0,186.20756
TSLA,2023-04-06 04:00:00+00:00,183.08,186.39,179.74,185.06,125310410.0,1178040.0,184.097119
TSLA,2023-04-10 04:00:00+00:00,179.94,185.1,176.11,184.51,143434081.0,1320897.0,181.100315
TSLA,2023-04-11 04:00:00+00:00,186.69,189.19,185.6475,186.79,116043520.0,1073592.0,187.410747
TSLA,2023-04-12 04:00:00+00:00,190.74,191.5846,180.31,180.54,151966576.0,1344530.0,184.330173
TSLA,2023-04-13 04:00:00+00:00,182.955,186.5,180.94,185.9,115038387.0,979663.0,184.902062
TSLA,2023-04-14 04:00:00+00:00,183.95,186.28,182.01,185.0,97375904.0,872088.0,184.005381
TSLA,2023-04-17 04:00:00+00:00,186.32,189.69,182.69,187.04,116928292.0,1084266.0,185.619485
TSLA,2023-04-18 04:00:00+00:00,187.15,187.69,183.5775,184.31,93361003.0,851225.0,185.078992
TSLA,2023-04-19 04:00:00+00:00,179.1,183.5,177.65,180.59,127232811.0,1398580.0,181.256108
TSLA,2023-04-20 04:00:00+00:00,166.165,169.7,160.56,162.99,212312382.0,2473947.0,164.843531
TSLA,2023-04-21 04:00:00+00:00,164.8,166.0,161.3208,165.08,124041326.0,1204818.0,164.13563
TSLA,2023-04-24 04:00:00+00:00,164.65,165.65,158.61,162.55,140388805.0,1306874.0,161.430402
TSLA,2023-04-25 04:00:00+00:00,159.82,163.47,158.75,160.67,123970767.0,1054896.0,161.754815
TSLA,2023-04-26 04:00:00+00:00,160.29,160.67,153.14,153.75,153807269.0,1440738.0,155.789924
TSLA,2023-04-27 04:00:00+00:00,152.64,160.48,152.37,160.19,127559033.0,1211252.0,157.264116
TSLA,2023-04-28 04:00:00+00:00,160.9,165.0,157.32,164.31,122681581.0,996514.0,162.477697
TSLA,2023-05-01 04:00:00+00:00,163.17,163.28,158.83,161.83,109015048.0,942092.0,161.325036
TSLA,2023-05-02 04:00:00+00:00,161.88,165.49,158.93,160.31,129991463.0,1017088.0,161.808656
TSLA,2023-05-03 04:00:00+00:00,160.01,165.0,159.91,160.61,119996538.0,1050064.0,163.324681
TSLA,2023-05-04 04:00:00+00:00,162.71,162.95,159.65,161.2,96455284.0,856344.0,161.366003
TSLA,2023-05-05 04:00:00+00:00,163.97,170.7899,163.51,170.06,107762572.0,996509.0,168.155626
TSLA,2023-05-08 04:00:00+00:00,173.72,173.8,169.19,171.79,113778778.0,1090573.0,171.336068
TSLA,2023-05-09 04:00:00+00:00,168.95,169.82,166.56,169.15,90255109.0,923866.0,168.137434
TSLA,2023-05-10 04:00:00+00:00,172.55,174.43,166.68,168.54,121790436.0,1252316.0,170.222023
TSLA,2023-05-11 04:00:00+00:00,168.7,173.57,166.79,172.08,105419706.0,1111442.0,169.448063
TSLA,2023-05-12 04:00:00+00:00,176.07,177.38,167.23,167.98,159387762.0,1513458.0,171.140385
TSLA,2023-05-15 04:00:00+00:00,167.655,169.76,164.5499,166.35,106963159.0,1001743.0,166.887498
TSLA,2023-05-16 04:00:00+00:00,165.65,169.5184,164.35,166.52,99504201.0,919432.0,167.365543
TSLA,2023-05-17 04:00:00+00:00,168.41,174.5,167.185,173.86,125821659.0,1177816.0,172.375279
TSLA,2023-05-18 04:00:00+00:00,174.22,177.06,172.45,176.89,109851927.0,1017065.0,174.748676
TSLA,2023-05-19 04:00:00+00:00,177.17,181.95,176.31,180.14,138446981.0,1214566.0,179.576768
TSLA,2023-05-22 04:00:00+00:00,180.7,189.32,180.11,188.87,134070807.0,1292956.0,185.742686
TSLA,2023-05-23 04:00:00+00:00,186.2,192.96,185.26,185.77,158734682.0,1376483.0,188.773459
TSLA,2023-05-24 04:00:00+00:00,182.23,184.22,178.22,182.9,139352622.0,1266051.0,181.41439
TSLA,2023-05-25 04:00:00+00:00,186.54,186.78,180.58,184.47,97294549.0,954332.0,184.111097
TSLA,2023-05-26 04:00:00+00:00,184.62,198.6,184.53,193.17,162009883.0,1500699.0,193.189546
TSLA,2023-05-30 04:00:00+00:00,200.1,204.48,197.53,201.16,130007767.0,1392078.0,200.482541
TSLA,2023-05-31 04:00:00+00:00,199.78,203.95,195.12,203.93,151250878.0,1291745.0,199.331162
TSLA,2023-06-01 04:00:00+00:00,202.59,209.8,199.37,207.52,150665749.0,1452084.0,205.111253
TSLA,2023-06-02 04:00:00+00:00,210.15,217.25,209.752,213.97,183261050.0,1778220.0,214.538333
TSLA,2023-06-05 04:00:00+00:00,217.8,221.29,214.52,217.61,151190261.0,1507708.0,218.226337
TSLA,2023-06-06 04:00:00+00:00,216.14,221.91,212.53,221.31,147003677.0,1376249.0,217.929475
TSLA,2023-06-07 04:00:00+00:00,228.0,230.8296,223.2,224.57,185727837.0,1779833.0,226.588007
TSLA,2023-06-08 04:00:00+00:00,224.22,235.23,223.01,234.86,164944844.0,1608847.0,231.036605
TSLA,2023-06-09 04:00:00+00:00,249.07,252.42,242.02,244.4,200219026.0,2090864.0,247.092914
TSLA,2023-06-12 04:00:00+00:00,247.94,250.97,244.59,249.83,150748668.0,1493211.0,247.942053
TSLA,2023-06-13 04:00:00+00:00,253.51,259.68,251.34,258.71,162430817.0,1661007.0,255.96177
TSLA,2023-06-14 04:00:00+00:00,260.17,261.57,250.5,256.79,170582046.0,1700385.0,257.011255
TSLA,2023-06-15 04:00:00+00:00,248.4,258.95,247.29,255.9,160243925.0,1650404.0,255.752484
TSLA,2023-06-16 04:00:00+00:00,258.92,263.6,257.2091,260.54,167870859.0,1569918.0,260.634309
TSLA,2023-06-20 04:00:00+00:00,261.5,274.75,261.12,274.45,165715696.0,1713207.0,267.820148
TSLA,2023-06-21 04:00:00+00:00,275.13,276.99,257.78,259.46,211873265.0,2159676.0,265.140639
TSLA,2023-06-22 04:00:00+00:00,250.77,265.0,248.25,264.61,166930967.0,1730686.0,260.079305
TSLA,2023-06-23 04:00:00+00:00,259.29,262.45,252.8,256.6,177677228.0,1712271.0,257.731634
TSLA,2023-06-26 04:00:00+00:00,250.065,258.37,240.7,241.05,180148413.0,1938824.0,248.494428
TSLA,2023-06-27 04:00:00+00:00,243.24,250.3899,240.85,250.21,165118461.0,1623441.0,246.092118
TSLA,2023-06-28 04:00:00+00:00,249.7,259.88,248.89,256.24,159844461.0,1545231.0,255.914952
TSLA,2023-06-29 04:00:00+00:00,258.03,260.74,253.61,257.5,131283361.0,1320691.0,256.804454
TSLA,2023-06-30 04:00:00+00:00,260.6,264.45,259.89,261.77,111804671.0,1179792.0,262.814571
TSLA,2023-07-03 04:00:00+00:00,276.49,284.25,275.11,279.82,119592488.0,1446455.0,279.563542
TSLA,2023-07-05 04:00:00+00:00,278.82,283.85,277.6,282.48,131586954.0,1350154.0,280.569691
TSLA,2023-07-06 04:00:00+00:00,278.09,279.97,272.88,276.54,120745103.0,1301843.0,276.443874
TSLA,2023-07-07 04:00:00+00:00,278.43,280.78,273.77,274.43,113879175.0,1204968.0,277.553967
TSLA,2023-07-10 04:00:00+00:00,276.47,277.52,265.1,269.61,119453341.0,1361292.0,269.875537
TSLA,2023-07-11 04:00:00+00:00,268.65,270.9,266.37,269.79,91990575.0,1022899.0,268.482131
TSLA,2023-07-12 04:00:00+00:00,276.325,276.52,271.46,271.99,95701451.0,1031260.0,273.439018
TSLA,2023-07-13 04:00:00+00:00,274.59,279.45,270.6,277.9,112695960.0,1143574.0,274.737269
TSLA,2023-07-14 04:00:00+00:00,277.01,285.3,276.31,281.38,120091488.0,1267639.0,280.723935
TSLA,2023-07-17 04:00:00+00:00,286.625,292.23,283.57,290.38,131642475.0,1503496.0,288.111852
TSLA,2023-07-18 04:00:00+00:00,290.15,295.26,286.01,293.34,112465031.0,1261573.0,290.058235
TSLA,2023-07-19 04:00:00+00:00,296.04,299.29,289.5201,291.26,143260902.0,1800293.0,295.046634
TSLA,2023-07-20 04:00:00+00:00,279.56,280.93,261.2,262.9,175314537.0,2370073.0,269.60718
TSLA,2023-07-21 04:00:00+00:00,268.0,268.0,255.8,260.02,162417593.0,1641747.0,261.804469
TSLA,2023-07-24 04:00:00+00:00,255.85,269.85,254.12,269.06,137060400.0,1547085.0,264.288235
TSLA,2023-07-25 04:00:00+00:00,272.38,272.9,265.0,265.28,112797579.0,1254555.0,268.508606
TSLA,2023-07-26 04:00:00+00:00,263.25,268.04,261.75,264.35,95887686.0,983841.0,264.829438
TSLA,2023-07-27 04:00:00+00:00,268.31,269.13,255.3,255.71,103754401.0,1206919.0,262.885755
TSLA,2023-07-28 04:00:00+00:00,259.86,267.25,258.2312,266.44,111446027.0,1121339.0,264.348289
TSLA,2023-07-31 04:00:00+00:00,267.48,269.08,263.78,267.43,84605432.0,1000450.0,266.638517
TSLA,2023-08-01 04:00:00+00:00,266.26,266.47,260.25,261.07,83728932.0,989391.0,262.362367
TSLA,2023-08-02 04:00:00+00:00,255.57,259.52,250.49,254.11,101804109.0,1222360.0,254.711919
TSLA,2023-08-03 04:00:00+00:00,252.04,260.49,252.0,259.32,97886224.0,1030220.0,256.81524
TSLA,2023-08-04 04:00:00+00:00,260.97,264.77,253.11,253.86,99539908.0,1052952.0,258.21683
TSLA,2023-08-07 04:00:00+00:00,251.45,253.6511,242.76,251.45,111121391.0,1358005.0,247.729881
TSLA,2023-08-08 04:00:00+00:00,247.45,250.92,245.01,249.7,96661635.0,1030079.0,248.577949
TSLA,2023-08-09 04:00:00+00:00,250.87,251.1,241.9,242.19,101635663.0,1078830.0,245.208822
TSLA,2023-08-10 04:00:00+00:00,245.4,251.8,243.0,245.34,109519642.0,1138934.0,246.972238
TSLA,2023-08-11 04:00:00+00:00,241.77,243.79,238.02,242.65,99038644.0,1121628.0,241.466397
TSLA,2023-08-14 04:00:00+00:00,235.7,240.66,233.75,239.76,98618323.0,1396846.0,237.921291
TSLA,2023-08-15 04:00:00+00:00,238.73,240.5,232.61,232.96,88246178.0,1053546.0,235.167875
TSLA,2023-08-16 04:00:00+00:00,228.02,233.97,225.38,225.6,112548579.0,1296486.0,229.305124
TSLA,2023-08-17 04:00:00+00:00,226.06,226.74,218.83,219.22,120776489.0,1322338.0,222.909044
TSLA,2023-08-18 04:00:00+00:00,214.12,217.58,212.36,215.49,136276586.0,1455662.0,215.324979
TSLA,2023-08-21 04:00:00+00:00,221.5512,232.1343,220.58,231.28,135775026.0,1475613.0,227.60468
TSLA,2023-08-22 04:00:00+00:00,240.25,240.82,229.55,233.19,130622922.0,1382016.0,234.321986
TSLA,2023-08-23 04:00:00+00:00,229.34,238.98,229.29,236.86,101159557.0,1085857.0,235.103945
TSLA,2023-08-24 04:00:00+00:00,238.66,238.92,228.1801,230.04,99815698.0,1105418.0,231.826227
TSLA,2023-08-25 04:00:00+00:00,231.31,239.0,230.35,238.59,106612231.0,1174889.0,235.093977
TSLA,2023-08-28 04:00:00+00:00,242.58,244.38,235.35,238.82,107692662.0,1146637.0,238.48086
TSLA,2023-08-29 04:00:00+00:00,238.58,257.48,237.77,257.18,134104874.0,1418770.0,250.660318
TSLA,2023-08-30 04:00:00+00:00,254.2,260.51,250.59,256.9,122003655.0,1295488.0,255.905732
TSLA,2023-08-31 04:00:00+00:00,255.98,261.18,255.05,258.08,108876603.0,1067030.0,258.059429
TSLA,2023-09-01 04:00:00+00:00,257.26,259.0794,242.01,245.01,132541641.0,1530009.0,248.083465
TSLA,2023-09-05 04:00:00+00:00,245.0,258.0,244.86,256.49,129487693.0,1370470.0,253.843394
TSLA,2023-09-06 04:00:00+00:00,255.135,255.39,245.06,251.92,117006956.0,1211279.0,249.462882
TSLA,2023-09-07 04:00:00+00:00,245.07,252.81,243.265,251.49,115336750.0,1182303.0,248.264928
TSLA,2023-09-08 04:00:00+00:00,251.22,256.52,246.67,248.5,118559636.0,1195154.0,251.38487
TSLA,2023-09-11 04:00:00+00:00,264.27,274.85,260.61,273.58,174749854.0,2044075.0,268.963787
TSLA,2023-09-12 04:00:00+00:00,270.76,278.39,266.6,267.48,136025998.0,1442298.0,271.596858
TSLA,2023-09-13 04:00:00+00:00,270.07,274.98,268.1,271.3,111716974.0,1171603.0,271.651246
TSLA,2023-09-14 04:00:00+00:00,271.32,276.7094,270.42,276.04,107771198.0,1158823.0,274.51174
TSLA,2023-09-15 04:00:00+00:00,277.55,278.98,271.0,274.39,133692313.0,1265828.0,274.274426
TSLA,2023-09-18 04:00:00+00:00,271.16,271.44,263.7601,265.28,101568477.0,1255543.0,266.701153
TSLA,2023-09-19 04:00:00+00:00,264.35,267.85,261.2,266.5,103715350.0,1070185.0,264.943835
TSLA,2023-09-20 04:00:00+00:00,267.04,273.93,262.4606,262.59,122540120.0,1271360.0,268.369202
TSLA,2023-09-21 04:00:00+00:00,257.85,260.86,254.21,255.7,120037067.0,1303664.0,257.525415
TSLA,2023-09-22 04:00:00+00:00,257.4,257.7888,244.48,244.88,127524085.0,1375479.0,251.403626
TSLA,2023-09-25 04:00:00+00:00,243.38,247.1,238.31,246.99,104668716.0,1196613.0,244.237763
TSLA,2023-09-26 04:00:00+00:00,242.98,249.55,241.6601,244.12,102033779.0,1118004.0,245.599873
TSLA,2023-09-27 04:00:00+00:00,244.262,245.33,234.58,240.5,136616287.0,1393690.0,240.406499
TSLA,2023-09-28 04:00:00+00:00,240.02,247.55,238.65,246.38,117096968.0,1190994.0,244.05336
TSLA,2023-09-29 04:00:00+00:00,250.0,254.77,246.35,250.22,128526716.0,1255461.0,251.057762
TSLA,2023-10-02 04:00:00+00:00,244.81,254.2799,242.62,251.6,123843037.0,1312966.0,249.588208
TSLA,2023-10-03 04:00:00+00:00,248.61,250.02,244.45,246.53,102002965.0,1065647.0,247.350173
TSLA,2023-10-04 04:00:00+00:00,248.14,261.86,247.6,261.16,129770722.0,1388771.0,255.820398
TSLA,2023-10-05 04:00:00+00:00,260.0,263.6,256.25,260.05,119185414.0,1197909.0,259.64344
TSLA,2023-10-06 04:00:00+00:00,253.98,261.65,250.65,260.53,118121814.0,1279581.0,256.363983
TSLA,2023-10-09 04:00:00+00:00,255.31,261.36,252.05,259.67,101409033.0,1145157.0,256.325814
TSLA,2023-10-10 04:00:00+00:00,257.75,268.94,257.65,263.62,122684320.0,1241762.0,265.046798
TSLA,2023-10-11 04:00:00+00:00,266.2,268.6,260.9,262.99,103727058.0,1077717.0,264.043044
TSLA,2023-10-12 04:00:00+00:00,262.92,265.41,256.6307,258.87,111551409.0,1178945.0,261.749611
TSLA,2023-10-13 04:00:00+00:00,258.9,259.6,250.22,251.12,102296788.0,1103540.0,254.051621
TSLA,2023-10-16 04:00:00+00:00,250.05,255.3999,248.48,253.92,88930672.0,1046053.0,252.99395
TSLA,2023-10-17 04:00:00+00:00,250.1,257.183,247.08,254.85,93573488.0,1021579.0,253.238094
TSLA,2023-10-18 04:00:00+00:00,252.7,254.63,242.08,242.68,125980440.0,1482744.0,246.791928
TSLA,2023-10-19 04:00:00+00:00,225.95,230.61,216.78,220.11,170944596.0,2329342.0,221.741358
TSLA,2023-10-20 04:00:00+00:00,217.01,218.8606,210.42,211.99,138010097.0,1583140.0,213.923409
TSLA,2023-10-23 04:00:00+00:00,210.0,216.98,202.51,212.08,150750605.0,1658376.0,211.662146
TSLA,2023-10-24 04:00:00+00:00,216.5,222.05,214.11,216.52,118259645.0,1291170.0,217.665808
TSLA,2023-10-25 04:00:00+00:00,215.88,220.1,212.2,212.42,107288896.0,1212408.0,216.075758
TSLA,2023-10-26 04:00:00+00:00,211.32,214.8,204.88,205.76,115208783.0,1276215.0,208.36429
TSLA,2023-10-27 04:00:00+00:00,210.6,213.92,205.77,207.3,94882274.0,1046258.0,208.651119
TSLA,2023-10-30 04:00:00+00:00,209.28,210.88,194.67,197.36,136503931.0,1630868.0,199.965108
TSLA,2023-10-31 04:00:00+00:00,196.12,202.8,194.07,200.84,118088997.0,1388090.0,199.113004
TSLA,2023-11-01 04:00:00+00:00,204.04,205.99,197.85,205.66,121710684.0,1318233.0,201.876527
TSLA,2023-11-02 04:00:00+00:00,212.97,219.2,211.45,218.51,126084508.0,1338281.0,216.504488
TSLA,2023-11-03 04:00:00+00:00,221.15,226.3701,218.4,219.96,119534792.0,1247127.0,221.186671
TSLA,2023-11-06 05:00:00+00:00,223.98,226.32,215.0,219.27,117394735.0,1266125.0,219.459955
TSLA,2023-11-07 05:00:00+00:00,219.98,223.12,215.72,222.18,116927581.0,1141257.0,219.1197
TSLA,2023-11-08 05:00:00+00:00,223.15,224.15,217.64,222.11,106603872.0,1070149.0,220.265972
TSLA,2023-11-09 05:00:00+00:00,219.75,220.8,206.68,209.98,142156105.0,1959549.0,211.770395
TSLA,2023-11-10 05:00:00+00:00,210.03,215.38,205.69,214.65,131314334.0,1428607.0,211.826574
TSLA,2023-11-13 05:00:00+00:00,215.6,225.4,211.6101,223.71,140617709.0,1474678.0,221.255658
TSLA,2023-11-14 05:00:00+00:00,235.03,238.135,230.72,237.41,149930341.0,1537716.0,234.707604
TSLA,2023-11-15 05:00:00+00:00,239.29,246.7,236.45,242.84,150391782.0,1553354.0,242.793401
TSLA,2023-11-16 05:00:00+00:00,239.49,240.88,230.96,233.59,136900875.0,1391883.0,235.465014
TSLA,2023-11-17 05:00:00+00:00,232.0,237.39,226.54,234.3,142766236.0,1376658.0,233.287786
TSLA,2023-11-20 05:00:00+00:00,234.04,237.1,231.02,235.6,116591874.0,1218647.0,234.203566
TSLA,2023-11-21 05:00:00+00:00,235.04,243.62,233.34,241.2,122332956.0,1217064.0,240.976415
TSLA,2023-11-22 05:00:00+00:00,242.04,244.01,231.4,234.21,118143474.0,1287157.0,234.596496
TSLA,2023-11-24 05:00:00+00:00,233.75,238.75,232.33,235.45,65125204.0,738518.0,236.493181
TSLA,2023-11-27 05:00:00+00:00,236.89,238.33,232.1,236.08,112057261.0,1163418.0,235.603244
TSLA,2023-11-28 05:00:00+00:00,236.68,247.0,234.01,246.72,148648582.0,1511154.0,241.082101
TSLA,2023-11-29 05:00:00+00:00,249.21,252.75,242.76,244.14,135445276.0,1386040.0,248.023901
TSLA,2023-11-30 05:00:00+00:00,245.14,245.22,236.91,240.08,132457365.0,1270598.0,240.765517
TSLA,2023-12-01 05:00:00+00:00,233.14,240.19,231.9,238.83,121331711.0,1293937.0,236.53333
TSLA,2023-12-04 05:00:00+00:00,235.75,239.3733,233.2902,235.58,104114066.0,1093929.0,236.434654
TSLA,2023-12-05 05:00:00+00:00,233.87,246.66,233.7,238.72,138001929.0,1294531.0,241.108497
TSLA,2023-12-06 05:00:00+00:00,242.92,246.57,239.1709,239.37,126467079.0,1204659.0,243.400696
TSLA,2023-12-07 05:00:00+00:00,241.55,244.08,236.98,242.64,107162580.0,1043435.0,240.883405
TSLA,2023-12-08 05:00:00+00:00,240.27,245.27,239.2701,243.84,103127144.0,1036362.0,243.040195
TSLA,2023-12-11 05:00:00+00:00,242.74,243.441,237.45,239.74,97934659.0,1127820.0,240.114198
TSLA,2023-12-12 05:00:00+00:00,238.55,238.99,233.87,237.01,95351249.0,1060558.0,235.760731
TSLA,2023-12-13 05:00:00+00:00,234.19,240.3,228.2,239.29,146287024.0,1443587.0,233.801499
TSLA,2023-12-14 05:00:00+00:00,241.22,253.88,240.79,251.05,160856357.0,1655908.0,248.842309
TSLA,2023-12-15 05:00:00+00:00,251.21,254.13,248.3,253.5,135932762.0,1185364.0,252.040492
TSLA,2023-12-18 05:00:00+00:00,253.78,258.74,251.36,252.08,116439752.0,1224579.0,254.988313
TSLA,2023-12-19 05:00:00+00:00,253.48,258.3399,253.01,257.22,106763970.0,1030651.0,256.212977
TSLA,2023-12-20 05:00:00+00:00,256.41,259.84,247.0,247.14,125136084.0,1275033.0,254.560984
TSLA,2023-12-21 05:00:00+00:00,251.9,254.7999,248.55,254.5,109639080.0,1050747.0,252.030838
TSLA,2023-12-22 05:00:00+00:00,256.76,258.22,251.37,252.54,93370094.0,971208.0,255.182406
TSLA,2023-12-26 05:00:00+00:00,254.49,257.97,252.91,256.61,86911086.0,948979.0,256.396041
TSLA,2023-12-27 05:00:00+00:00,258.35,263.34,257.52,261.44,106526727.0,1043469.0,261.83637
TSLA,2023-12-28 05:00:00+00:00,263.66,265.13,252.71,253.18,113656066.0,1160244.0,258.461457
TSLA,2023-12-29 05:00:00+00:00,255.1,255.19,247.43,248.48,100891958.0,1062989.0,250.333885
TSLA,2024-01-02 05:00:00+00:00,250.08,251.25,244.41,248.42,104677350.0,1178077.0,248.350303
TSLA,2024-01-03 05:00:00+00:00,244.98,245.68,236.32,238.45,121104606.0,1274176.0,239.769658
TSLA,2024-01-04 05:00:00+00:00,239.25,242.7,237.73,237.93,102645460.0,1001894.0,240.359483
